id,us_votes,non_us_votes,us_rating,non_us_rating
tt0100983/,"
40
","
223
",6.3,5.7
tt0100987/,"
22
","
142
",6.7,7.1
tt0100990/,"
183
","
274
",7.1,6.8
tt0100994/,"
9,950
","
13,395
",6.5,6.4
tt0100995/,"
13
","
105
",6.7,6.0
tt0100998/,"
5,390
","
12,117
",7.7,7.7
tt0101002/,"
24
","
87
",6.2,6.4
tt0101003/,"
123
","
513
",7.7,7.5
tt0101009/,"
41
","
106
",6.7,6.4
tt0101011/,"
9
","
92
",6.5,5.7
tt0101016/,"
23
","
86
",6.0,5.3
tt0101025/,"
288
","
1,591
",7.0,7.1
tt0101258/,"
3,111
","
10,538
",7.5,7.5
tt0101264/,"
870
","
679
",2.8,2.9
tt0101326/,"
954
","
2,636
",4.1,3.8
tt0101328/,"
132
","
58
",5.5,5.3
tt0101399/,"
364
","
127
",3.5,3.7
tt0101413/,"
54
","
70
",7.4,6.5
tt0101442/,"
38
","
201
",6.7,6.8
tt0101486/,"
193
","
210
",5.5,5.1
tt0101510/,"
262
","
183
",5.5,5.3
tt0101518/,"
214
","
763
",4.2,4.5
tt0101531/,"
2,097
","
1,777
",6.6,6.4
tt0101560/,"
182
","
485
",5.0,5.1
tt0101578/,"
211
","
167
",7.4,6.0
tt0101599/,"
57
","
82
",4.0,3.7
tt0101610/,"
32
","
130
",6.0,7.2
tt0101676/,"
96
","
35
",4.5,4.6
tt0101692/,"
78
","
730
",6.5,6.6
tt0101707/,"
82
","
77
",5.7,5.0
tt0101741/,"
142
","
96
",4.9,4.7
tt0101742/,"
97
","
441
",4.9,5.7
tt0101763/,"
331
","
1,496
",6.9,6.8
tt0101809/,"
115
","
186
",5.9,5.7
tt0101812/,"
108
","
41
",5.4,5.1
tt0101876/,"
59
","
63
",4.3,4.3
tt0101927/,"
19
","
614
",6.2,7.2
tt0101951/,"
98
","
92
",5.7,5.5
tt0102043/,"
1,116
","
563
",4.9,4.8
tt0102170/,"
85
","
148
",5.2,5.3
tt0102185/,"
55
","
40
",5.4,5.4
tt0102192/,"
21
","
69
",7.5,6.8
tt0102205/,"
180
","
262
",6.1,6.2
tt0102217/,"
244
","
893
",5.8,5.8
tt0102272/,"
16
","
72
",4.9,6.6
tt0102341/,"
110
","
108
",5.5,5.5
tt0102365/,"
24
","
198
",5.8,5.6
tt0102369/,"
230
","
2,459
",8.3,8.5
tt0102432/,"
345
","
287
",5.6,5.5
tt0102449/,"
31
","
70
",6.6,6.0
tt0102458/,"
279
","
487
",6.5,6.3
tt0102512/,"
113
","
57
",5.7,4.3
tt0102565/,"
39
","
40
",4.1,4.0
tt0102569/,"
539
","
786
",2.7,2.5
tt0102574/,"
38
","
428
",7.4,7.8
tt0102684/,"
4
","
94
",7.7,6.8
tt0102703/,"
827
","
895
",5.5,5.4
tt0102744/,"
8,848
","
5,895
",7.1,6.6
tt0102750/,"
172
","
149
",5.1,4.5
tt0102784/,"
43
","
131
",4.2,4.0
tt0102892/,"
28
","
160
",6.8,6.3
tt0102919/,"
6
","
84
",7.5,6.6
tt0102940/,"
1,319
","
1,199
",5.1,4.8
tt0102943/,"
6,727
","
7,871
",7.1,7.0
tt0102993/,"
507
","
211
",7.7,7.4
tt0103035/,"
2,044
","
3,890
",6.3,6.5
tt0103069/,"
936
","
1,018
",5.8,6.1
tt0103100/,"
136
","
184
",3.9,4.0
tt0103111/,"
462
","
443
",5.4,4.5
tt0103130/,"
3,036
","
5,074
",7.4,7.3
tt0103150/,"
69
","
596
",7.0,7.1
tt0103200/,"
36
","
153
",6.6,6.4
tt0103203/,"
52
","
497
",7.2,7.1
tt0103268/,"
695
","
594
",5.2,5.0
tt0103313/,"
4
","
75
",6.0,5.8
tt0103666/,"
86
","
275
",5.4,5.6
tt0103690/,"
145
","
84
",5.5,4.1
tt0103802/,"
191
","
317
",4.1,4.1
tt0103923/,"
3,840
","
4,910
",3.4,3.2
tt0104103/,"
59
","
81
",8.3,5.9
tt0104548/,"
22
","
102
",4.6,4.9
tt0104559/,"
44
","
169
",6.1,5.7
tt0104563/,"
37
","
117
",7.0,7.0
tt0105109/,"
219
","
44
",6.7,6.3
tt0105220/,"
18
","
153
",6.6,6.6
tt0105401/,"
38
","
134
",3.6,3.5
tt0105562/,"
116
","
51
",4.7,3.9
tt0105614/,"
11
","
110
",7.5,6.8
tt0105643/,"
12,322
","
10,438
",2.9,2.8
tt0105680/,"
259
","
434
",2.0,1.9
tt0105815/,"
115
","
281
",3.9,4.0
tt0105899/,"
12
","
158
",6.6,6.4
tt0106313/,"
74
","
58
",4.4,5.1
tt0106339/,"
1,318
","
2,957
",6.7,6.6
tt0106379/,"
1,239
","
1,601
",5.3,5.4
tt0106402/,"
132
","
213
",3.3,3.1
tt0106451/,"
118
","
158
",4.5,4.4
tt0106479/,"
171
","
263
",5.2,5.0
tt0106548/,"
25
","
417
",6.0,5.5
tt0106558/,"
56
","
114
",5.2,4.6
tt0106610/,"
9
","
91
",7.9,5.7
tt0106665/,"
126
","
137
",4.6,4.6
tt0106681/,"
141
","
126
",5.1,4.7
tt0106685/,"
73
","
166
",6.1,6.0
tt0106736/,"
9
","
115
",7.4,6.0
tt0106761/,"
3,852
","
5,865
",3.7,3.8
tt0106762/,"
80
","
47
",4.2,4.3
tt0106837/,"
90
","
62
",3.9,4.0
tt0106839/,"
74
","
107
",6.7,6.7
tt0106925/,"
139
","
132
",4.4,4.6
tt0106946/,"
58
","
115
",4.6,5.1
tt0106951/,"
42
","
126
",4.6,4.9
tt0106983/,"
166
","
109
",4.2,4.1
tt0107023/,"
10
","
101
",7.8,6.7
tt0107042/,"
130
","
119
",6.6,6.1
tt0107101/,"
829
","
1,675
",4.8,4.7
tt0107116/,"
17
","
154
",5.7,3.8
tt0107149/,"
30
","
76
",4.0,4.5
tt0107158/,"
84
","
220
",6.7,6.7
tt0107164/,"
78
","
46
",5.5,5.8
tt0107182/,"
160
","
127
",3.7,3.8
tt0107199/,"
81
","
175
",6.7,7.1
tt0107259/,"
121
","
371
",7.7,7.1
tt0107260/,"
103
","
332
",7.8,7.3
tt0107284/,"
139
","
37
",3.0,3.9
tt0107309/,"
32
","
210
",6.0,6.4
tt0107384/,"
166
","
950
",5.8,5.6
tt0107417/,"
178
","
235
",5.0,4.7
tt0107428/,"
104
","
228
",6.2,6.3
tt0107460/,"
22
","
88
",4.7,6.1
tt0107522/,"
106
","
41
",3.4,3.9
tt0107561/,"
210
","
501
",5.1,4.9
tt0107564/,"
8
","
115
",7.3,5.8
tt0107587/,"
200
","
198
",6.7,5.1
tt0107625/,"
83
","
1,341
",7.9,7.9
tt0107658/,"
32
","
336
",6.9,6.9
tt0107662/,"
40
","
188
",7.7,7.1
tt0107696/,"
134
","
157
",5.4,5.3
tt0107710/,"
27
","
62
",7.1,6.6
tt0107802/,"
23
","
395
",7.2,6.7
tt0107937/,"
133
","
210
",5.9,5.1
tt0108045/,"
758
","
467
",4.0,3.9
tt0108257/,"
58
","
61
",7.6,6.5
tt0108279/,"
4
","
74
",7.0,5.8
tt0108320/,"
384
","
386
",6.1,6.4
tt0108338/,"
88
","
315
",6.9,6.9
tt0108356/,"
31
","
401
",7.1,6.2
tt0108395/,"
2,008
","
2,280
",5.1,5.5
tt0108490/,"
71
","
300
",8.0,8.1
tt0108495/,"
89
","
296
",4.7,4.4
tt0108555/,"
471
","
818
",6.0,5.9
tt0108558/,"
35
","
104
",5.2,5.6
tt0108588/,"
179
","
231
",4.0,3.9
tt0108997/,"
36
","
112
",5.5,6.0
tt0108999/,"
98
","
22
",6.8,5.9
tt0109000/,"
84
","
1,736
",7.6,7.0
tt0109001/,"
59
","
359
",6.3,6.3
tt0109010/,"
355
","
1,819
",6.9,7.2
tt0109015/,"
3,115
","
3,196
",4.6,4.3
tt0109020/,"
877
","
4,389
",7.2,7.2
tt0109021/,"
2,535
","
828
",6.6,6.0
tt0109030/,"
8
","
75
",4.2,5.9
tt0109035/,"
4,432
","
5,374
",6.6,6.5
tt0109040/,"
52,014
","
131,290
",7.0,6.8
tt0109042/,"
117
","
60
",4.6,5.0
tt0109045/,"
9,827
","
22,940
",7.5,7.4
tt0109059/,"
73
","
231
",5.9,6.2
tt0109066/,"
528
","
2,120
",7.3,7.4
tt0109067/,"
3,482
","
2,882
",5.4,5.6
tt0109068/,"
17,225
","
16,353
",6.1,6.1
tt0109071/,"
117
","
912
",6.6,7.1
tt0109075/,"
44
","
188
",5.1,5.7
tt0109086/,"
94
","
250
",4.3,4.7
tt0109091/,"
21
","
161
",2.9,4.0
tt0109093/,"
1,285
","
2,870
",6.9,6.9
tt0109101/,"
16
","
139
",5.3,6.1
tt0109102/,"
14
","
73
",5.2,5.5
tt0109105/,"
14
","
66
",4.7,6.3
tt0109116/,"
51
","
238
",4.2,4.3
tt0109117/,"
3,403
","
20,296
",7.2,8.0
tt0109120/,"
2,240
","
2,401
",5.8,5.5
tt0109123/,"
33
","
293
",6.0,5.9
tt0109125/,"
111
","
129
",5.6,4.9
tt0109127/,"
15,618
","
4,613
",6.2,5.8
tt0109134/,"
383
","
3,550
",6.2,6.8
tt0109144/,"
199
","
615
",4.1,4.4
tt0109157/,"
51
","
92
",5.6,5.7
tt0109162/,"
287
","
4,773
",5.9,5.9
tt0109185/,"
30
","
111
",6.5,6.5
tt0109190/,"
6,466
","
24,076
",5.5,6.1
tt0109191/,"
67
","
44
",5.8,5.7
tt0109195/,"
137
","
323
",5.9,5.2
tt0109196/,"
117
","
107
",4.4,4.5
tt0109198/,"
3,031
","
5,572
",5.2,5.1
tt0109201/,"
12
","
188
",5.5,6.3
tt0109206/,"
632
","
2,429
",7.4,7.5
tt0109217/,"
213
","
157
",5.2,4.6
tt0109219/,"
2,318
","
1,897
",7.1,6.8
tt0109226/,"
162
","
129
",5.5,5.2
tt0109227/,"
146
","
115
",5.1,4.4
tt0109234/,"
78
","
110
",5.3,4.7
tt0109235/,"
31
","
245
",7.2,8.0
tt0109236/,"
29
","
192
",5.6,6.4
tt0109237/,"
15
","
118
",5.1,6.2
tt0109254/,"
14,068
","
39,533
",5.4,5.6
tt0109255/,"
482
","
3,634
",6.5,6.5
tt0109265/,"
23
","
95
",6.5,6.8
tt0109273/,"
27
","
215
",6.9,6.4
tt0109277/,"
465
","
737
",7.8,7.4
tt0109279/,"
2,263
","
4,265
",6.5,6.6
tt0109287/,"
7,985
","
5,780
",5.3,5.1
tt0109288/,"
3,980
","
2,106
",5.1,4.6
tt0109300/,"
87
","
191
",4.5,4.4
tt0109303/,"
7,422
","
13,435
",6.2,6.2
tt0109305/,"
5,855
","
3,344
",6.2,6.2
tt0109306/,"
2,149
","
2,969
",6.5,6.3
tt0109307/,"
151
","
420
",5.5,5.5
tt0109312/,"
80
","
73
",6.2,5.7
tt0109321/,"
233
","
2,469
",6.2,6.0
tt0109323/,"
187
","
224
",5.0,5.1
tt0109324/,"
105
","
440
",4.9,5.1
tt0109327/,"
3,145
","
4,880
",6.2,6.0
tt0109330/,"
11
","
157
",4.7,4.6
tt0109331/,"
39
","
124
",5.9,6.9
tt0109336/,"
44
","
52
",4.6,4.0
tt0109340/,"
513
","
1,774
",7.3,7.2
tt0109345/,"
41
","
113
",4.9,4.7
tt0109348/,"
9,468
","
17,916
",7.5,7.4
tt0109352/,"
94
","
217
",5.6,5.4
tt0109353/,"
11
","
84
",5.9,6.4
tt0109356/,"
40
","
133
",6.3,6.4
tt0109357/,"
77
","
1,659
",6.1,6.1
tt0109359/,"
14
","
74
",7.4,6.1
tt0109361/,"
4,578
","
1,393
",5.3,5.3
tt0109364/,"
124
","
187
",3.5,3.3
tt0109366/,"
27
","
274
",7.2,6.8
tt0109368/,"
343
","
374
",6.0,6.1
tt0109369/,"
4,417
","
2,199
",6.1,5.9
tt0109372/,"
116
","
523
",6.5,6.8
tt0109374/,"
531
","
1,096
",6.2,6.4
tt0109376/,"
2,141
","
1,240
",2.5,2.4
tt0109378/,"
24
","
375
",6.4,6.6
tt0109383/,"
132
","
92
",5.1,4.9
tt0109384/,"
147
","
552
",6.9,7.0
tt0109386/,"
19
","
378
",5.2,5.3
tt0109391/,"
47
","
207
",2.6,3.4
tt0109402/,"
7,688
","
7,892
",5.7,5.9
tt0109403/,"
1,803
","
2,958
",5.0,5.1
tt0109405/,"
20
","
97
",5.4,5.3
tt0109417/,"
1,612
","
3,073
",6.3,6.2
tt0109424/,"
10,840
","
34,867
",8.1,8.0
tt0109428/,"
55
","
131
",6.7,6.7
tt0109430/,"
39
","
128
",6.4,6.1
tt0109439/,"
7,302
","
6,036
",5.6,5.4
tt0109440/,"
432
","
5,344
",7.2,7.6
tt0109442/,"
428
","
647
",4.2,4.3
tt0109443/,"
1,585
","
1,219
",5.6,5.8
tt0109444/,"
24,900
","
37,896
",7.1,6.8
tt0109445/,"
64,804
","
85,080
",7.8,7.7
tt0109446/,"
14,712
","
28,398
",6.8,6.7
tt0109447/,"
3,660
","
1,574
",5.5,5.1
tt0109449/,"
201
","
166
",4.4,4.4
tt0109450/,"
3,373
","
1,945
",6.4,6.4
tt0109454/,"
259
","
1,054
",7.3,6.9
tt0109456/,"
5,123
","
11,261
",5.2,5.1
tt0109461/,"
22
","
112
",6.2,6.4
tt0109466/,"
23
","
73
",5.6,5.8
tt0109480/,"
2,434
","
2,327
",5.0,5.2
tt0109484/,"
3,957
","
4,869
",6.7,6.4
tt0109491/,"
238
","
236
",6.7,6.5
tt0109493/,"
3,131
","
2,608
",5.9,5.8
tt0109494/,"
200
","
348
",4.8,4.4
tt0109498/,"
258
","
204
",4.1,4.0
tt0109503/,"
98
","
121
",4.7,4.8
tt0109504/,"
3,812
","
2,599
",7.1,6.7
tt0109506/,"
37,462
","
80,029
",7.7,7.5
tt0109514/,"
1,847
","
452
",6.7,5.3
tt0109515/,"
369
","
635
",3.8,3.8
tt0109518/,"
243
","
406
",3.2,3.8
tt0109520/,"
14,004
","
11,906
",6.2,5.8
tt0109521/,"
15
","
74
",6.9,6.7
tt0109524/,"
24
","
148
",6.6,6.3
tt0109526/,"
33
","
62
",5.6,4.9
tt0109529/,"
309
","
477
",7.2,6.9
tt0109534/,"
274
","
254
",4.3,4.2
tt0109540/,"
59
","
185
",5.3,5.2
tt0109545/,"
113
","
56
",2.5,2.9
tt0109553/,"
139
","
215
",5.5,5.3
tt0109563/,"
94
","
65
",5.4,5.2
tt0109566/,"
84
","
125
",5.2,5.0
tt0109569/,"
64
","
137
",5.0,4.5
tt0109573/,"
75
","
127
",5.6,4.9
tt0109575/,"
942
","
2,153
",5.5,5.7
tt0109576/,"
47
","
133
",4.1,4.3
tt0109578/,"
2,014
","
3,561
",5.0,4.8
tt0109579/,"
3,711
","
13,135
",7.2,7.3
tt0109588/,"
46
","
64
",4.5,4.6
tt0109592/,"
5,178
","
10,104
",7.3,7.1
tt0109595/,"
75
","
68
",3.4,3.7
tt0109610/,"
12
","
95
",5.4,5.4
tt0109612/,"
25
","
165
",5.7,5.4
tt0109625/,"
14
","
190
",5.7,7.1
tt0109627/,"
633
","
608
",4.0,3.7
tt0109635/,"
9,381
","
23,622
",6.2,6.1
tt0109643/,"
66
","
57
",3.5,4.6
tt0109655/,"
474
","
292
",7.1,7.1
tt0109661/,"
215
","
174
",5.4,5.4
tt0109675/,"
304
","
125
",4.9,4.2
tt0109676/,"
4,310
","
9,695
",5.7,5.5
tt0109678/,"
40
","
236
",5.3,5.1
tt0109683/,"
331
","
1,350
",6.9,6.7
tt0109685/,"
121
","
482
",7.4,7.5
tt0109686/,"
73,632
","
162,813
",7.5,7.2
tt0109688/,"
2,187
","
7,982
",7.0,7.1
tt0109691/,"
37
","
157
",7.4,6.9
tt0109699/,"
159
","
1,243
",6.4,6.6
tt0109702/,"
365
","
899
",7.2,6.9
tt0109705/,"
39
","
85
",6.2,6.3
tt0109707/,"
38,897
","
83,297
",8.0,7.8
tt0109710/,"
34
","
204
",3.4,5.0
tt0109721/,"
19
","
197
",5.7,5.7
tt0109731/,"
627
","
2,937
",7.1,7.0
tt0109732/,"
20
","
78
",8.2,6.7
tt0109733/,"
245
","
435
",6.9,6.6
tt0109738/,"
88
","
232
",7.2,7.0
tt0109739/,"
937
","
855
",4.6,4.6
tt0109742/,"
106
","
133
",4.9,4.9
tt0109744/,"
19
","
483
",4.6,5.6
tt0109751/,"
45
","
117
",6.9,6.5
tt0109758/,"
3,034
","
1,644
",4.1,4.4
tt0109759/,"
4,081
","
9,076
",7.0,7.1
tt0109761/,"
199
","
312
",4.9,4.8
tt0109764/,"
59
","
27
",3.6,3.8
tt0109765/,"
131
","
410
",5.7,5.1
tt0109770/,"
1,733
","
2,070
",4.1,3.7
tt0109771/,"
863
","
3,723
",6.8,6.8
tt0109781/,"
737
","
1,985
",7.5,7.4
tt0109783/,"
946
","
1,030
",5.3,5.2
tt0109784/,"
179
","
159
",6.9,6.3
tt0109785/,"
192
","
110
",6.5,6.1
tt0109786/,"
14
","
88
",6.3,5.6
tt0109788/,"
32
","
247
",3.6,4.0
tt0109791/,"
639
","
2,201
",7.2,7.0
tt0109793/,"
42
","
53
",3.4,4.3
tt0109795/,"
114
","
57
",3.6,4.5
tt0109798/,"
348
","
2,079
",6.3,5.8
tt0109800/,"
21
","
227
",6.0,6.5
tt0109803/,"
60
","
109
",6.1,6.2
tt0109808/,"
22
","
280
",5.4,5.2
tt0109810/,"
52
","
69
",5.3,4.3
tt0109813/,"
17,285
","
36,831
",4.9,4.9
tt0109816/,"
585
","
299
",5.8,6.2
tt0109828/,"
158
","
80
",5.9,5.5
tt0109830/,"
264,518
","
697,621
",8.7,8.8
tt0109831/,"
19,946
","
75,451
",7.1,7.0
tt0109834/,"
60
","
152
",6.9,6.6
tt0109835/,"
613
","
430
",5.9,5.6
tt0109836/,"
10,253
","
27,006
",6.2,6.4
tt0109840/,"
107
","
362
",4.6,4.6
tt0109842/,"
4,274
","
4,644
",7.8,7.4
tt0109855/,"
305
","
556
",6.8,6.9
tt0109858/,"
175
","
675
",4.8,4.4
tt0109872/,"
341
","
398
",7.2,6.3
tt0109884/,"
119
","
251
",6.7,5.3
tt0109890/,"
3,866
","
8,751
",5.7,5.8
tt0109893/,"
219
","
122
",5.1,5.4
tt0109900/,"
49
","
628
",6.9,7.4
tt0109906/,"
2,132
","
679
",6.4,5.9
tt0109912/,"
426
","
405
",4.1,4.5
tt0109913/,"
685
","
696
",5.4,5.7
tt0109916/,"
1,631
","
1,271
",6.0,5.6
tt0109920/,"
540
","
1,300
",5.2,5.0
tt0109922/,"
55
","
505
",5.0,5.4
tt0109924/,"
68
","
75
",3.7,4.2
tt0109930/,"
12
","
130
",5.4,6.7
tt0109933/,"
79
","
28
",5.2,3.6
tt0109936/,"
4,297
","
6,580
",6.4,6.3
tt0109942/,"
182
","
1,157
",6.5,6.4
tt0109951/,"
5,479
","
6,117
",6.4,6.0
tt0109958/,"
130
","
556
",7.3,7.2
tt0109962/,"
651
","
3,284
",7.0,7.1
tt0109965/,"
893
","
1,453
",5.9,5.8
tt0109969/,"
421
","
313
",3.0,3.4
tt0109981/,"
17
","
148
",6.9,6.4
tt0109982/,"
144
","
91
",5.6,5.5
tt0109986/,"
70
","
126
",4.9,4.7
tt0109987/,"
98
","
73
",3.8,3.9
tt0109994/,"
23
","
182
",6.8,7.0
tt0110005/,"
14,016
","
30,557
",7.4,7.3
tt0110008/,"
3,459
","
13,739
",7.3,7.3
tt0110024/,"
67
","
364
",4.8,5.2
tt0110027/,"
3,752
","
10,384
",4.6,4.4
tt0110029/,"
21
","
53
",6.4,5.4
tt0110034/,"
12
","
72
",7.7,6.0
tt0110040/,"
56
","
52
",3.2,3.4
tt0110044/,"
407
","
639
",5.1,5.1
tt0110052/,"
536
","
419
",4.8,4.5
tt0110053/,"
38
","
163
",6.7,7.0
tt0110054/,"
1,085
","
2,823
",6.5,6.3
tt0110064/,"
1,918
","
1,059
",4.6,4.3
tt0110071/,"
115
","
283
",5.9,6.2
tt0110073/,"
136
","
521
",6.2,6.0
tt0110074/,"
20,759
","
35,226
",7.3,7.2
tt0110076/,"
1,474
","
7,859
",7.2,7.4
tt0110080/,"
92
","
392
",7.1,6.8
tt0110081/,"
3,744
","
7,716
",8.3,8.3
tt0110083/,"
10
","
116
",3.5,5.0
tt0110091/,"
793
","
328
",7.0,6.3
tt0110093/,"
3,036
","
5,229
",5.2,5.4
tt0110097/,"
1,068
","
866
",5.6,5.4
tt0110099/,"
6,753
","
10,251
",6.3,6.2
tt0110101/,"
10
","
136
",8.0,7.0
tt0110105/,"
22
","
212
",3.4,2.9
tt0110108/,"
162
","
174
",3.7,3.6
tt0110115/,"
463
","
565
",6.7,6.2
tt0110116/,"
6,086
","
10,623
",7.4,7.4
tt0110117/,"
133
","
134
",4.8,4.7
tt0110118/,"
65
","
82
",3.7,4.1
tt0110123/,"
5,713
","
3,378
",4.9,4.8
tt0110134/,"
147
","
132
",3.7,3.9
tt0110136/,"
53
","
73
",5.0,5.3
tt0110137/,"
786
","
186
",6.5,5.8
tt0110138/,"
67
","
122
",3.1,3.8
tt0110140/,"
35
","
157
",2.8,2.9
tt0110141/,"
759
","
259
",3.7,3.5
tt0110148/,"
53,705
","
145,272
",7.5,7.5
tt0110155/,"
75
","
717
",6.9,6.2
tt0110156/,"
24
","
78
",4.2,4.5
tt0110167/,"
8,637
","
17,366
",6.4,6.3
tt0110168/,"
807
","
335
",5.7,5.3
tt0110169/,"
5,315
","
1,694
",2.7,2.5
tt0110171/,"
260
","
630
",6.7,7.0
tt0110177/,"
24
","
195
",3.8,4.4
tt0110186/,"
1,754
","
728
",6.7,6.1
tt0110197/,"
968
","
1,360
",5.2,5.4
tt0110198/,"
9
","
93
",5.6,6.2
tt0110200/,"
4,899
","
11,139
",7.7,7.4
tt0110201/,"
326
","
1,869
",7.4,7.5
tt0110202/,"
46
","
731
",7.1,7.2
tt0110207/,"
43
","
225
",5.5,6.2
tt0110212/,"
91
","
118
",5.4,5.6
tt0110213/,"
5,146
","
7,040
",6.2,5.9
tt0110216/,"
10,777
","
35,911
",4.6,4.6
tt0110221/,"
21
","
272
",6.1,6.5
tt0110222/,"
958
","
10,563
",7.4,7.9
tt0110223/,"
19
","
75
",8.7,6.3
tt0110227/,"
9
","
106
",6.2,5.4
tt0110242/,"
18
","
137
",4.7,5.8
tt0110251/,"
162
","
631
",7.6,7.0
tt0110254/,"
29
","
202
",4.9,5.1
tt0110255/,"
1,067
","
1,573
",4.3,3.8
tt0110259/,"
243
","
249
",6.0,6.0
tt0110260/,"
75
","
105
",7.2,6.9
tt0110263/,"
74
","
134
",4.7,4.5
tt0110270/,"
10
","
220
",5.5,5.8
tt0110274/,"
7
","
195
",7.1,6.6
tt0110279/,"
22
","
200
",5.6,7.3
tt0110280/,"
131
","
1,051
",7.3,7.3
tt0110281/,"
21
","
190
",7.9,7.3
tt0110284/,"
14
","
346
",3.6,4.7
tt0110289/,"
31
","
271
",6.8,6.4
tt0110295/,"
97
","
170
",4.7,4.4
tt0110296/,"
386
","
2,067
",7.3,7.4
tt0110298/,"
16
","
252
",7.9,6.5
tt0110305/,"
1,478
","
2,834
",5.9,5.8
tt0110306/,"
146
","
89
",6.6,6.2
tt0110308/,"
5,579
","
10,236
",7.2,7.0
tt0110311/,"
71
","
100
",5.7,6.1
tt0110322/,"
28,143
","
72,212
",7.5,7.5
tt0110329/,"
3,594
","
3,217
",4.6,4.5
tt0110340/,"
82
","
512
",7.0,7.1
tt0110348/,"
27
","
369
",6.5,7.0
tt0110353/,"
1,991
","
2,805
",5.6,5.4
tt0110357/,"
149,716
","
374,984
",8.5,8.4
tt0110358/,"
134
","
168
",6.0,4.6
tt0110361/,"
405
","
2,967
",6.9,7.2
tt0110363/,"
5,687
","
1,528
",6.2,5.8
tt0110364/,"
12,366
","
5,849
",6.5,6.1
tt0110366/,"
15,493
","
14,435
",6.2,6.2
tt0110367/,"
13,207
","
21,834
",7.4,7.2
tt0110374/,"
222
","
132
",4.5,4.7
tt0110383/,"
67
","
136
",5.5,5.0
tt0110386/,"
34
","
135
",4.5,5.5
tt0110390/,"
28
","
355
",6.0,6.1
tt0110391/,"
1,405
","
1,833
",5.8,6.0
tt0110392/,"
155
","
182
",5.0,4.8
tt0110395/,"
1,636
","
1,527
",6.1,6.0
tt0110399/,"
2,342
","
1,549
",6.0,5.6
tt0110405/,"
154
","
120
",6.3,6.0
tt0110410/,"
420
","
604
",4.8,4.4
tt0110411/,"
13
","
87
",1.7,2.1
tt0110413/,"
132,565
","
472,373
",8.4,8.5
tt0110418/,"
21
","
77
",6.5,5.6
tt0110425/,"
49
","
432
",6.4,5.4
tt0110428/,"
4,151
","
7,046
",7.3,7.1
tt0110432/,"
71
","
96
",3.8,3.5
tt0110438/,"
254
","
1,909
",6.3,6.5
tt0110442/,"
11,602
","
6,358
",5.6,5.5
tt0110449/,"
54
","
247
",7.6,7.6
tt0110455/,"
350
","
420
",6.8,6.7
tt0110456/,"
21
","
108
",5.1,4.8
tt0110472/,"
18
","
86
",6.3,5.5
tt0110475/,"
53,302
","
171,550
",6.7,6.9
tt0110478/,"
24,069
","
49,196
",7.1,7.0
tt0110490/,"
843
","
2,173
",5.8,5.7
tt0110496/,"
225
","
487
",5.8,6.0
tt0110500/,"
67
","
280
",5.8,6.2
tt0110505/,"
6
","
139
",4.8,5.2
tt0110512/,"
87
","
82
",3.9,3.9
tt0110513/,"
34
","
126
",5.8,5.4
tt0110516/,"
4,226
","
4,087
",5.6,5.6
tt0110518/,"
509
","
97
",5.6,5.0
tt0110520/,"
7
","
105
",4.0,6.1
tt0110521/,"
122
","
574
",7.3,7.1
tt0110524/,"
306
","
1,748
",6.2,6.2
tt0110527/,"
7,436
","
14,468
",6.4,6.5
tt0110528/,"
9
","
121
",5.7,4.3
tt0110530/,"
168
","
183
",3.9,3.6
tt0110536/,"
18
","
317
",4.2,5.4
tt0110538/,"
4,094
","
3,675
",5.6,5.3
tt0110545/,"
68
","
461
",6.3,6.6
tt0110554/,"
24
","
162
",5.0,6.8
tt0110557/,"
1,790
","
2,868
",5.2,5.3
tt0110564/,"
8
","
88
",6.3,5.1
tt0110570/,"
857
","
6,049
",7.4,7.4
tt0110581/,"
19
","
74
",7.5,6.6
tt0110587/,"
82
","
50
",3.7,4.5
tt0110588/,"
1,654
","
1,449
",6.5,6.3
tt0110593/,"
108
","
99
",3.5,3.0
tt0110598/,"
7,931
","
17,479
",7.3,7.1
tt0110612/,"
2,801
","
4,917
",5.5,5.4
tt0110613/,"
5,210
","
7,882
",5.3,5.2
tt0110620/,"
1,025
","
1,219
",6.2,6.0
tt0110622/,"
16,852
","
51,642
",6.4,6.5
tt0110631/,"
1,224
","
10,152
",6.9,7.3
tt0110632/,"
42,270
","
107,575
",7.1,7.3
tt0110634/,"
45
","
74
",5.3,5.3
tt0110638/,"
6,891
","
12,514
",6.4,6.5
tt0110644/,"
4
","
121
",8.0,5.5
tt0110646/,"
25
","
392
",5.1,5.7
tt0110647/,"
3,669
","
5,359
",3.1,3.1
tt0110649/,"
356
","
411
",6.2,5.4
tt0110651/,"
71
","
85
",4.1,4.1
tt0110657/,"
6,556
","
12,080
",4.5,4.4
tt0110659/,"
38
","
513
",7.4,7.2
tt0110665/,"
112
","
105
",5.5,5.3
tt0110667/,"
1,826
","
1,955
",6.2,5.8
tt0110669/,"
173
","
152
",4.2,4.1
tt0110671/,"
260
","
178
",5.7,5.3
tt0110676/,"
105
","
94
",5.3,4.6
tt0110678/,"
4,636
","
9,424
",6.2,6.0
tt0110684/,"
6,636
","
7,166
",7.5,7.2
tt0110687/,"
4,762
","
5,041
",4.3,4.6
tt0110689/,"
438
","
1,639
",5.7,5.8
tt0110706/,"
545
","
409
",5.1,4.8
