id,us_votes,non_us_votes,us_rating,non_us_rating
tt10850450,"
47
","
77
",2.5,2.0
tt10850892,"
21
","
53
",5.1,5.3
tt10851276,"
19
","
107
",6.1,5.8
tt10851820,"
15
","
34
",5.4,4.6
tt10857178,"
24
","
45
",6.3,7.0
tt10860558,"
9
","
121
",4.6,4.7
tt1086064/,"
8,436
","
14,252
",6.2,5.8
tt10864024,"
40
","
441
",5.4,5.4
tt10867504,"
8
","
20
",6.0,3.2
tt10869364,"
7
","
85
",5.8,7.2
tt10869474,"
21
","
87
",4.7,5.0
tt10871460,"
69
","
206
",5.8,5.6
tt10875002,"
2
","
264
",5.5,7.6
tt10875678,"
142
","
394
",6.2,3.0
tt10880084,"
111
","
111
",4.9,3.8
tt10880402,"
51
","
644
",4.6,6.0
tt10882938,"
7
","
75
",5.5,6.1
tt10883272,"
6
","
22
",4.1,2.9
tt10883506,"
517
","
3,148
",7.6,7.6
tt10885124,"
26
","
108
",6.2,5.9
tt10886166,"
3,861
","
16,637
",3.5,3.1
tt10887902,"
736
","
1,103
",5.7,5.5
tt10888514,"
25
","
144
",5.3,6.6
tt10888554,"
62
","
259
",5.1,6.7
tt10888708,"
1,127
","
3,593
",5.9,5.5
tt10892530,"
16
","
108
",6.6,6.3
tt10895780,"
620
","
541
",7.0,5.8
tt10895828,"
22
","
194
",3.7,4.5
tt10895830,"
16
","
112
",6.2,5.5
tt10896172,"
26
","
132
",6.4,6.0
tt10897054,"
20
","
81
",8.1,6.9
tt10899680,"
47
","
320
",4.7,6.5
tt10900124,"
5
","
30
",6.0,6.1
tt10901588,"
1,194
","
1,889
",8.5,7.6
tt10902596,"
18
","
106
",6.7,6.4
tt10905616,"
44
","
153
",7.1,7.2
tt10912532,"
18
","
75
",6.8,5.6
tt10912588,"
18
","
64
",6.7,3.9
tt10913716,"
9
","
34
",7.7,7.4
tt10914342,"
900
","
432
",8.9,8.3
tt10914712,"
52
","
223
",6.4,6.4
tt10915060,"
235
","
1,815
",5.6,6.6
tt10916120,"
14
","
64
",6.3,4.7
tt10916452,NA,"
53
",-,3.8
tt10919074,"
35
","
255
",5.5,4.8
tt10920456,"
1
","
26
",10.0,5.5
tt10922066,"
16
","
289
",6.4,6.5
tt10925770,"
23
","
120
",6.9,6.9
tt10925838,"
63
","
73
",4.8,4.4
tt10927554,"
29
","
1,118
",6.2,6.6
tt10927906,"
35
","
182
",5.9,5.9
tt10929798,"
14
","
69
",7.3,6.9
tt10930586,"
373
","
1,382
",3.8,4.2
tt10932060,"
8
","
60
",5.9,6.9
tt10932100,"
36
","
289
",7.4,7.6
tt10933680,"
455
","
1,722
",5.9,5.7
tt10937434,"
222
","
2,104
",2.9,6.1
tt10937670,"
86
","
699
",4.2,6.1
tt10940334,"
52
","
232
",6.0,5.8
tt10941528,"
153
","
871
",3.8,5.4
tt10944744,"
19
","
121
",2.3,1.8
tt10946934,"
159
","
453
",7.0,6.3
tt10948718,"
206
","
3,409
",7.1,7.2
tt10951056,"
12
","
196
",2.5,5.2
tt10952782,"
170
","
1,817
",5.9,5.4
tt10955148,"
54
","
94
",4.4,4.4
tt10955578,"
48
","
241
",4.5,4.3
tt10958102,"
737
","
1,128
",5.9,3.3
tt10958282,"
63
","
609
",5.5,6.4
tt10961918,"
5
","
62
",3.3,4.5
tt10964190,"
19
","
57
",6.7,5.7
tt10964430,"
1,840
","
5,547
",7.0,6.9
tt10964468,"
462
","
2,182
",6.1,6.1
tt10966156,"
7
","
188
",4.2,4.5
tt10966832,"
15
","
81
",3.5,3.6
tt10968482,"
13
","
19
",7.8,7.0
tt10969656,"
126
","
322
",6.1,5.2
tt10975452,"
9
","
49
",6.4,5.1
tt10975520,"
86
","
536
",6.8,7.1
tt10975992,"
173
","
182
",6.3,6.3
tt10976066,"
78
","
283
",5.9,5.4
tt10981202,"
45
","
320
",6.8,6.8
tt10984586,"
49
","
69
",9.0,7.3
tt10984818,"
41
","
174
",5.6,6.4
tt10986394,"
54
","
93
",2.8,2.4
tt10987184,"
20
","
140
",5.8,5.4
tt10988088,"
4
","
68
",1.0,2.2
tt10991188,"
146
","
521
",4.7,4.8
tt10993566,"
249
","
2,447
",6.1,6.1
tt10994102,"
59
","
46
",4.3,4.1
tt10994688,"
845
","
779
",5.4,4.9
tt10995146,"
18
","
52
",4.6,5.2
tt10996896,"
55
","
306
",7.0,7.0
tt11007198,"
10
","
183
",4.2,6.4
tt11010144,"
117
","
440
",5.0,4.4
tt11010804,"
56
","
96
",4.0,3.1
tt11013572,"
71
","
820
",4.0,6.4
tt11015752,"
18
","
98
",5.0,4.8
tt11018402,"
63
","
452
",4.1,6.3
tt11020466,"
22
","
265
",6.8,6.1
tt11022278,"
15
","
94
",6.4,5.9
tt11022284,"
14
","
98
",6.0,5.9
tt11023720,"
14
","
64
",4.9,4.7
tt11024568,"
8
","
26
",6.0,5.3
tt11024608,"
17
","
72
",7.4,6.7
tt11027072,"
18
","
151
",3.2,4.2
tt11027104,"
15
","
208
",3.2,3.9
tt11027850,"
56
","
307
",5.1,4.1
tt11029976,"
99
","
65
",5.0,4.1
tt11031792,"
9
","
88
",2.9,3.4
tt11032990,"
70
","
247
",5.0,4.5
tt11041006,"
44
","
198
",6.6,6.0
tt11041136,"
14
","
89
",5.8,6.6
tt11041466,"
859
","
1,881
",7.7,6.3
tt11041754,"
13
","
316
",7.0,6.3
tt11042658,"
33
","
198
",8.0,8.2
tt11046300,"
1,327
","
2,205
",7.1,6.8
tt11051580,"
19
","
78
",6.4,5.6
tt11052808,"
160
","
1,110
",7.2,7.4
tt11054164,"
504
","
2,178
",6.2,5.8
tt11056594,"
113
","
825
",5.6,5.7
tt11057594,"
892
","
1,796
",4.6,4.4
tt11058006,"
74
","
43
",4.8,4.1
tt11060730,"
61
","
277
",5.0,4.5
tt11062388,"
38
","
131
",7.2,6.7
tt11064486,"
7
","
61
",5.7,5.0
tt11066130,"
53
","
271
",6.4,6.5
tt11070230,"
50
","
275
",6.7,6.9
tt11070468,"
10
","
101
",6.0,6.6
tt11076480,"
44
","
324
",6.1,6.0
tt11078434,"
38
","
225
",6.8,7.1
tt11078522,"
38
","
221
",7.2,7.2
tt11079540,"
108
","
170
",6.5,6.0
tt11081744,"
38
","
437
",7.3,7.4
tt11082512,"
47
","
41
",5.2,4.4
tt11086254,"
77
","
154
",3.6,3.4
tt11091530,"
21
","
105
",6.5,6.3
tt11092170,"
5
","
186
",5.0,5.7
tt11092546,"
22
","
100
",3.2,5.8
tt11107074,"
652
","
1,333
",7.8,7.6
tt11110904,"
47
","
108
",5.8,5.6
tt11122316,"
28
","
170
",7.9,7.1
tt11127256,"
171
","
235
",2.7,2.6
tt11127512,"
80
","
45
",4.0,2.6
tt11127878,"
21
","
122
",7.4,6.1
tt11132342,"
12
","
299
",6.5,6.1
tt11134856,"
58
","
264
",5.7,5.9
tt11135936,"
32
","
100
",6.7,6.0
tt11138290,"
25
","
159
",5.3,5.3
tt11143108,"
170
","
856
",8.1,7.8
tt11143196,"
14
","
83
",6.9,6.6
tt11143634,"
656
","
687
",4.4,5.2
tt11147106,"
24
","
114
",6.7,6.8
tt11151982,"
85
","
389
",6.7,6.5
tt11156614,"
37
","
185
",5.2,5.6
tt11157218,"
14
","
52
",5.9,5.9
tt11160900,"
7
","
154
",5.2,5.4
tt11161374,"
621
","
470
",4.5,3.6
tt11161918,"
6
","
49
",7.8,5.8
tt11163028,"
95
","
541
",5.3,5.5
tt11164090,"
16
","
5
",5.9,7.0
tt11165442,"
17
","
151
",5.5,5.6
tt11166002,"
162
","
2,114
",3.5,3.5
tt11167818,"
20
","
278
",4.6,4.3
tt11170942,"
30
","
136
",6.9,6.9
tt11172926,"
55
","
351
",5.7,5.8
tt11173106,"
72
","
378
",8.2,7.5
tt11173524,"
12
","
316
",6.4,5.5
tt11176322,"
225
","
2,245
",3.9,3.9
tt11177112,"
25
","
164
",6.8,6.3
tt11187484,"
32
","
233
",4.3,4.7
tt11189056,"
37
","
135
",6.8,6.2
tt11189708,"
18
","
175
",6.9,6.6
tt11191124,"
216
","
626
",8.7,8.3
tt11192054,"
1
","
92
",10.0,4.8
tt11194492,"
52
","
133
",6.5,6.2
tt11199356,"
147
","
657
",6.1,6.3
tt11199514,"
20
","
87
",2.2,2.5
tt11199856,"
17
","
206
",5.6,7.0
tt11200922,"
25
","
100
",5.9,6.3
tt11207902,"
4
","
684
",5.0,3.5
tt11210032,"
100
","
513
",6.6,6.8
tt11216782,"
16
","
115
",5.7,6.2
tt11223148,"
7
","
129
",8.2,7.5
tt11226466,"
5
","
42
",4.3,3.2
tt11229886,"
52
","
174
",8.8,8.3
tt11230050,"
107
","
129
",3.4,3.1
tt11230868,"
168
","
818
",7.6,7.4
tt11231440,"
839
","
2,942
",6.1,5.9
tt11235142,"
240
","
907
",8.2,7.6
tt11238048,"
30
","
121
",6.5,6.1
tt11238648,"
37
","
486
",3.7,4.3
tt11239374,"
6
","
211
",4.9,6.5
tt11240506,"
873
","
4,065
",5.1,4.9
tt11241510,"
178
","
78
",8.1,5.6
tt11242242,"
137
","
553
",5.4,5.2
tt11243342,"
8
","
25
",8.1,7.5
tt11247252,"
8
","
22
",6.1,6.0
tt11253526,"
15
","
384
",5.3,5.4
tt11254858,"
68
","
271
",6.4,6.5
tt11261270,"
13
","
465
",2.9,2.5
tt11268936,"
12
","
33
",3.7,3.2
tt11273332,"
40
","
226
",6.9,6.7
tt11280100,"
27
","
175
",6.0,5.8
tt11280912,NA,"
4
",-,1.7
tt11281950,"
32
","
40
",6.9,7.1
tt5607616/,"
34
","
138
",6.2,7.0
tt11296132,"
56
","
468
",4.1,4.5
tt11310114,"
11
","
65
",6.1,6.1
tt11311974,"
28
","
193
",6.3,7.0
tt11312700,"
38
","
220
",7.0,6.6
tt11316764,"
47
","
78
",1.5,1.4
tt11316824,"
77
","
806
",7.1,7.2
tt11316854,"
246
","
585
",6.5,5.6
tt11318044,"
9
","
56
",7.2,7.0
tt11318228,"
30
","
200
",6.3,6.1
tt11319074,"
20
","
390
",3.8,3.8
tt11322920,"
313
","
1,625
",7.9,7.8
tt11323316,"
113
","
576
",4.5,4.4
tt11334312,"
100
","
190
",3.3,3.3
tt11343320,"
86
","
43
",3.7,2.2
tt11343416,"
130
","
120
",2.6,2.4
tt11343552,"
13
","
516
",4.4,4.1
tt11343974,"
36
","
138
",5.7,5.9
tt11344598,"
13
","
62
",6.3,6.7
tt11349676,"
19
","
85
",5.7,4.4
tt11351238,"
10
","
311
",5.8,3.7
tt11351704,"
220
","
622
",9.6,9.6
tt11355040,"
21
","
53
",5.5,3.5
tt11357028,"
112
","
124
",4.3,3.8
tt11358398,"
211
","
1,299
",7.1,6.9
tt11371934,"
7
","
26
",3.0,2.9
tt11379468,"
40
","
56
",6.9,6.2
tt11384306,"
256
","
1,218
",7.6,7.5
tt11385066,"
147
","
565
",2.0,2.7
tt11386020,"
11
","
141
",7.5,7.3
tt11388406,"
2,540
","
6,266
",6.1,5.9
tt11390036,"
1,457
","
4,943
",5.7,5.7
tt11394158,"
456
","
565
",6.7,6.3
tt11394332,"
1,182
","
2,473
",6.0,5.8
tt11399518,"
77
","
111
",6.0,5.7
tt11402054,"
8
","
212
",5.7,6.8
tt11416594,"
109
","
3,380
",6.5,6.5
tt11417886,"
44
","
290
",4.3,5.8
tt11418452,"
109
","
1,667
",7.0,6.6
tt11430262,"
68
","
292
",6.6,6.1
tt11433724,"
15
","
60
",3.2,3.4
tt11433874,"
46
","
185
",7.2,7.5
tt11437784,"
32
","
6
",5.5,2.2
tt11443714,"
14
","
17
",7.2,7.0
tt11449072,"
11
","
172
",2.9,3.9
tt11449918,"
14
","
199
",4.7,4.4
tt11454170,"
47
","
231
",6.6,6.1
tt11454890,"
27
","
93
",6.6,6.8
tt11457262,"
7
","
59
",6.2,5.9
tt11469744,"
179
","
860
",7.9,8.0
tt11470290,"
11
","
85
",5.8,6.8
tt11490170,"
240
","
1,075
",7.5,7.5
tt11493046,"
8
","
170
",6.8,7.4
tt11493232,"
4
","
387
",5.7,6.5
tt11496270,"
3
","
77
",6.7,5.7
tt11497346,"
12
","
37
",4.4,6.5
tt11497402,"
44
","
257
",6.4,6.1
tt11497480,"
66
","
208
",7.1,6.5
tt11497808,"
12
","
58
",8.0,6.6
tt11498038,"
24
","
128
",6.9,6.5
tt11502802,"
12
","
159
",5.4,6.2
tt11506054,"
77
","
334
",7.1,7.4
tt11506284,"
19
","
551
",5.8,5.4
tt11515380,"
711
","
833
",8.9,8.0
tt11527964,"
44
","
1,741
",4.2,4.6
tt11529348,"
103
","
828
",2.2,1.8
tt11529726,"
8
","
223
",1.0,1.1
tt11531324,"
3
","
46
",5.3,5.8
tt11531410,"
14
","
92
",5.1,5.8
tt11531530,"
152
","
705
",6.8,6.8
tt11534356,"
5
","
209
",3.0,3.7
tt11536072,"
30
","
175
",5.8,6.2
tt11536476,"
15
","
107
",3.9,4.5
tt11539888,"
11
","
58
",7.2,6.1
tt11542194,"
54
","
474
",7.4,1.8
tt11542214,"
63
","
1,750
",5.3,5.7
tt11547496,"
35
","
73
",3.1,2.3
tt11547520,"
129
","
1,538
",6.6,6.5
tt11559138,"
74
","
457
",6.0,6.1
tt11559652,"
8
","
98
",1.0,1.8
tt11561866,"
114
","
592
",5.6,5.8
tt11563836,"
10
","
111
",6.5,6.5
tt11566164,"
69
","
531
",6.2,6.1
tt11566166,"
22
","
165
",6.5,5.5
tt11575534,"
10
","
100
",3.6,4.3
tt11576058,"
14
","
164
",4.7,4.5
tt11576124,"
941
","
2,906
",4.0,4.0
tt11581264,"
88
","
318
",3.1,3.4
tt11584724,"
14
","
98
",5.1,5.2
tt11588714,"
15
","
148
",2.5,3.2
tt1158939/,"
668
","
1,569
",6.0,5.9
tt11613548,"
44
","
131
",8.0,7.3
tt11614912,"
1,136
","
2,355
",5.3,5.0
tt11617052,"
450
","
2,834
",6.1,6.5
tt11617492,"
5
","
23
",9.5,8.7
tt11634320,"
58
","
30
",5.3,4.4
tt11640412,"
7
","
71
",7.8,6.8
tt11649614,"
108
","
624
",6.3,6.2
tt11650674,"
99
","
183
",1.9,1.5
tt11651604,"
7
","
30
",6.0,6.2
tt11651780,"
287
","
1,671
",5.8,5.8
tt11656172,"
1,136
","
2,822
",3.1,2.9
tt11685322,"
88
","
293
",6.6,7.2
tt11685574,"
104
","
127
",4.1,3.3
tt11691696,"
36
","
266
",6.2,6.3
tt11695654,"
424
","
681
",6.3,5.6
tt11697690,"
175
","
1,177
",6.6,6.6
tt11697820,"
178
","
619
",5.9,6.6
tt11697832,"
73
","
682
",6.7,6.4
tt11697844,"
221
","
1,503
",6.6,7.5
tt11704012,"
12
","
201
",6.6,6.1
tt11709296,"
14
","
118
",5.4,5.1
tt11709306,"
7
","
137
",6.7,7.2
tt11718728,"
43
","
60
",2.3,2.3
tt11719418,"
52
","
35
",4.2,4.0
tt11727052,"
130
","
695
",5.8,5.6
tt11730940,"
30
","
485
",4.9,6.1
tt11731984,"
41
","
225
",6.6,6.7
tt11737756,"
33
","
122
",7.2,6.7
tt11737772,"
22
","
107
",4.9,6.7
tt11742070,"
83
","
35
",4.4,2.9
tt11743900,"
817
","
1,050
",8.3,4.5
tt11748354,"
42
","
548
",4.8,6.6
tt11749480,"
6
","
21
",9.4,5.7
tt11750282,"
903
","
5,298
",6.1,6.1
tt11765278,"
78
","
212
",2.6,2.1
tt11765324,"
82
","
154
",2.3,1.9
tt11766318,"
56
","
112
",2.3,2.7
tt11766802,"
53
","
572
",6.3,6.5
tt11767484,"
63
","
648
",7.2,7.3
tt11767552,"
30
","
117
",6.8,6.6
tt11769162,"
63
","
286
",3.9,3.6
tt11771036,"
21
","
224
",4.8,4.7
tt11773276,"
68
","
320
",5.2,5.3
tt11774804,"
11
","
44
",6.6,6.7
tt11777040,"
460
","
2,015
",6.1,6.2
tt11777298,"
30
","
258
",5.8,6.6
tt11777308,"
69
","
158
",4.9,5.4
tt11777460,"
885
","
1,430
",8.7,9.0
tt11779616,"
23
","
169
",7.3,6.8
tt11807762,"
39
","
255
",5.9,5.9
tt11808270,"
17
","
65
",5.8,4.8
tt11809064,"
7
","
103
",5.0,5.5
tt11810546,"
29
","
264
",6.2,7.2
tt11812338,"
31
","
203
",6.8,6.2
tt11833648,"
219
","
1,241
",7.6,7.5
tt11845692,"
42
","
8
",4.8,5.7
tt11851430,"
52
","
825
",5.2,6.9
tt11880890,"
1
","
3
",1.0,1.5
tt11880904,"
3
","
17
",6.3,2.4
tt11889538,"
5
","
70
",2.8,6.8
tt11890562,"
12
","
47
",7.7,6.4
tt11903004,"
25
","
511
",5.0,6.1
tt11905962,"
2,160
","
10,142
",6.5,6.3
tt11906392,"
17
","
133
",6.3,6.1
tt11908062,"
17
","
1,598
",5.3,5.0
tt11912390,"
12
","
29
",5.4,3.9
tt11922698,"
113
","
66
",5.2,3.8
tt11946300,"
698
","
2,478
",5.0,4.5
tt11953628,"
96
","
465
",5.8,5.8
tt11958344,"
561
","
2,723
",6.6,6.7
tt11964084,"
65
","
1,737
",2.6,2.3
tt11968836,"
17
","
142
",5.4,5.1
tt11976170,"
2
","
4
",10.0,7.5
tt12021598,"
7
","
24
",8.2,7.3
tt12036096,"
72
","
55
",5.5,5.1
tt12038670,"
44
","
114
",4.2,2.8
tt12057580,"
67
","
92
",1.8,1.8
tt1206885/,"
10,777
","
37,457
",6.2,6.0
tt12093878,"
129
","
384
",6.3,6.2
tt12098670,"
74
","
63
",3.6,2.9
tt12117528,"
9
","
37
",7.1,6.8
tt12139700,"
73
","
307
",5.4,5.5
tt12142012,"
36
","
84
",1.5,1.3
tt12158538,"
49
","
94
",3.6,3.2
tt12159766,"
53
","
47
",2.5,2.4
tt12186846,"
9
","
86
",5.6,4.5
tt12192190,"
302
","
713
",5.2,4.9
tt12198504,"
150
","
188
",4.0,3.5
tt12214628,"
8
","
134
",6.5,5.9
tt12226808,"
63
","
136
",1.8,1.8
tt12235234,"
15
","
218
",4.5,5.7
tt12252336,"
19
","
136
",3.8,4.7
tt12256440,"
7
","
96
",7.1,5.6
tt12282598,"
212
","
1,126
",4.7,5.4
tt12283788,"
76
","
218
",2.5,2.5
tt12323842,"
49
","
36
",6.8,6.1
tt12327140,"
34
","
194
",5.3,5.1
tt12344410,"
49
","
203
",5.8,5.8
tt12344428,"
17
","
62
",5.5,5.4
tt12384178,"
64
","
162
",2.0,2.3
tt12393526,"
676
","
3,012
",6.4,6.4
tt12395462,"
7
","
481
",7.1,6.3
tt12451792,"
15
","
162
",4.9,4.6
tt12491064,"
99
","
643
",6.3,6.0
tt12492650,"
129
","
2,599
",6.2,7.8
tt1249439/,"
92
","
248
",2.8,2.5
tt12498582,"
18
","
107
",7.1,6.7
tt12505468,"
81
","
509
",6.8,6.9
tt12536776,"
45
","
237
",3.8,2.4
tt12567088,"
930
","
4,674
",7.2,7.1
tt12588448,"
41
","
245
",5.6,5.1
tt12607910,"
1,306
","
1,718
",5.4,5.3
tt12619256,"
26
","
156
",7.0,7.0
tt12642180,"
58
","
269
",7.5,7.5
tt1266036/,"
766
","
934
",5.5,5.3
tt12676972,"
15
","
68
",5.0,4.5
tt12677092,"
269
","
1,460
",7.6,7.5
tt12747588,"
9
","
2,138
",3.0,8.2
tt12749596,"
3,298
","
9,776
",6.6,6.5
tt12764048,"
58
","
213
",6.7,6.5
tt12839816,"
80
","
1,844
",4.2,2.3
tt12874840,"
46
","
272
",6.7,7.1
tt12876132,"
540
","
943
",6.4,6.3
tt1298644/,"
6,460
","
20,361
",5.3,5.4
tt1302006/,"
37,272
","
128,875
",7.8,7.7
tt1369571/,"
231
","
831
",3.4,3.2
tt1478839/,"
3,817
","
10,412
",7.5,7.5
tt1488606/,"
13,045
","
48,467
",6.5,6.4
tt1489887/,"
17,971
","
37,955
",7.3,7.0
tt1502397/,"
15,126
","
55,007
",6.7,6.4
tt1507002/,"
214
","
217
",5.7,5.6
tt1545304/,"
1,386
","
3,414
",5.2,5.1
tt1552211/,"
1,151
","
4,325
",3.6,3.7
tt1560220/,"
19,779
","
62,483
",6.8,6.6
tt1604560/,"
291
","
357
",4.6,3.8
tt1618434/,"
12,287
","
43,717
",6.1,5.9
tt1620981/,"
5,378
","
12,061
",5.9,5.7
tt1634106/,"
7,522
","
29,484
",5.8,5.6
tt1648186/,"
897
","
3,443
",7.4,6.9
tt1650060/,"
297
","
262
",6.3,5.4
tt1656177/,"
590
","
1,870
",6.3,6.1
tt1657517/,"
474
","
1,610
",6.5,6.3
tt1667354/,"
426
","
2,744
",7.2,7.3
tt1703807/,"
206
","
171
",7.9,7.1
tt1715344/,"
97
","
287
",6.6,6.3
tt1727254/,"
81
","
98
",4.8,4.7
tt1728616/,"
11
","
71
",6.9,4.6
tt1754316/,"
53
","
106
",4.4,3.2
tt1776097/,"
42
","
232
",2.8,3.1
tt1780967/,"
1,259
","
2,784
",5.7,5.8
tt1817232/,"
494
","
819
",7.3,6.8
tt1822395/,"
223
","
78
",3.8,3.8
tt1824932/,"
69
","
443
",6.5,7.0
tt1833116/,"
2,851
","
14,275
",6.6,6.6
tt1860242/,"
9,886
","
35,556
",7.1,6.8
tt1881109/,"
426
","
1,028
",4.5,4.7
tt1925493/,"
528
","
805
",5.4,4.9
tt1929297/,"
271
","
1,007
",5.3,5.1
tt1946502/,"
1,174
","
1,970
",4.9,5.1
tt1950186/,"
36,472
","
118,659
",8.0,8.0
tt1950235/,"
2,114
","
7,326
",5.8,5.7
tt1964995/,"
204
","
289
",4.6,4.1
tt1979376/,"
27,440
","
76,034
",7.8,7.6
tt2051850/,"
194
","
261
",4.9,4.6
tt2066051/,"
20,114
","
59,460
",7.3,7.2
tt2076298/,"
2,808
","
12,234
",6.9,6.9
tt2139881/,"
13,473
","
42,796
",6.9,6.7
tt2155399/,"
60
","
1,751
",6.8,7.1
tt2180583/,"
301
","
157
",7.3,2.7
tt2181855/,"
65
","
177
",4.4,5.2
tt2197936/,"
530
","
822
",6.7,6.3
tt2222052/,"
279
","
1,681
",6.0,6.4
tt2257284/,"
66
","
203
",5.0,4.7
tt2274648/,"
9,732
","
33,578
",5.2,5.2
tt2275629/,"
69
","
208
",5.6,5.7
tt2275743/,"
383
","
1,352
",4.5,4.6
tt2283336/,"
13,220
","
48,479
",5.7,5.6
tt2305326/,"
82
","
97
",5.2,4.6
tt2311530/,"
310
","
405
",6.4,5.4
tt2365580/,"
3,374
","
7,967
",6.5,6.5
tt2386490/,"
11,918
","
42,285
",7.5,7.3
tt2386668/,"
71
","
86
",4.2,2.9
tt2395469/,"
2,383
","
9,719
",7.9,7.9
tt2398149/,"
653
","
8,707
",6.7,7.2
tt2404465/,"
3,044
","
2,419
",6.9,6.7
tt2420124/,"
639
","
942
",5.7,5.7
tt2452244/,"
7,798
","
25,410
",6.0,5.8
tt2481498/,"
10,333
","
32,929
",6.6,6.6
tt2499472/,"
1,630
","
5,677
",5.9,5.6
tt2527338/,"
51,239
","
134,339
",6.7,6.5
tt2573372/,"
189
","
453
",4.8,4.6
tt2584384/,"
35,648
","
121,707
",8.0,7.8
tt2585736/,"
74
","
601
",5.9,5.3
tt2702920/,"
704
","
3,356
",5.6,5.5
tt2709962/,"
32
","
37
",4.5,3.8
tt2716382/,"
1,441
","
4,668
",6.0,5.7
tt2717682/,"
142
","
892
",4.9,3.8
tt2728784/,"
405
","
201
",3.9,3.7
tt2762506/,"
1,713
","
11,898
",7.2,7.3
tt2789014/,"
55
","
92
",3.5,2.9
tt2819446/,"
34
","
55
",5.4,4.4
tt2866708/,"
765
","
1,632
",5.9,5.7
tt2935510/,"
24,472
","
88,779
",6.6,6.5
tt2989692/,"
60
","
118
",3.3,2.8
tt3009772/,"
520
","
2,478
",6.5,6.3
tt3016748/,"
712
","
883
",3.8,3.1
tt3037588/,"
49
","
44
",5.3,4.2
tt3038708/,"
822
","
5,113
",5.2,5.0
tt3089630/,"
3,688
","
8,883
",4.4,4.2
tt3108448/,"
55
","
118
",6.4,6.3
tt3110634/,"
136
","
257
",6.3,5.8
tt3111426/,"
2,246
","
8,437
",6.1,6.1
tt3138122/,"
1,030
","
2,517
",5.4,5.2
tt3138188/,"
6
","
63
",1.9,2.8
tt3152592/,"
3,981
","
6,715
",5.6,5.6
tt3155342/,"
463
","
1,402
",6.6,6.3
tt3155720/,"
32
","
22
",6.6,4.7
tt3160336/,"
143
","
780
",6.2,5.5
tt3165210/,"
26
","
22
",7.5,6.5
tt3170458/,"
342
","
512
",5.8,5.7
tt3174890/,"
41
","
240
",6.9,6.7
tt3188048/,"
83
","
82
",5.5,3.9
tt3195238/,"
64
","
47
",4.5,4.8
tt3209560/,"
17
","
63
",3.0,4.4
tt3221910/,"
51
","
102
",5.4,5.3
tt3224458/,"
13,091
","
24,930
",7.5,7.1
tt3246874/,"
477
","
668
",7.1,6.7
tt3256226/,"
3,344
","
14,223
",4.8,4.7
tt3257794/,"
56
","
227
",5.8,6.2
tt3274690/,"
89
","
186
",5.1,4.4
tt3278540/,"
379
","
1,574
",5.3,5.0
tt3280186/,"
60
","
274
",3.9,4.1
tt3281548/,"
19,614
","
56,763
",7.9,7.6
tt3282076/,"
678
","
2,662
",4.8,4.4
tt3290322/,"
436
","
105
",8.0,3.8
tt3293594/,"
720
","
777
",4.5,3.2
tt3312180/,"
339
","
498
",3.8,3.7
tt3340446/,"
311
","
1,600
",6.9,6.8
tt3344686/,"
94
","
292
",4.2,4.0
tt3361792/,"
3,868
","
16,338
",6.8,6.7
tt3369286/,"
44
","
65
",4.7,5.0
tt3378384/,"
62
","
55
",2.9,3.2
tt3387520/,"
10,452
","
24,700
",6.3,6.1
tt3418854/,"
42
","
56
",4.8,4.0
tt3445280/,"
76
","
141
",4.2,2.7
tt3449200/,"
50
","
43
",6.1,5.4
tt3453008/,"
178
","
121
",6.5,5.8
tt3465026/,"
208
","
329
",4.7,4.4
tt3466094/,"
169
","
23
",6.8,5.9
tt3480662/,"
61
","
95
",3.1,3.0
tt3486080/,"
95
","
385
",4.1,4.1
tt3505898/,"
220
","
9
",8.6,7.0
tt3512606/,"
64
","
335
",3.1,3.5
tt3513498/,"
9,411
","
21,751
",6.7,6.5
tt3513548/,"
11,267
","
30,887
",7.5,7.4
tt3517870/,"
1,222
","
3,798
",6.4,6.0
tt3541524/,"
572
","
3,031
",5.6,5.2
tt3547306/,"
582
","
595
",5.1,4.5
tt3580692/,"
180
","
166
",4.0,3.9
tt3584496/,"
1,354
","
1,805
",4.9,4.1
tt3602422/,"
752
","
1,888
",6.4,4.4
tt3612008/,"
155
","
197
",3.8,3.0
tt3612126/,"
2,935
","
8,904
",4.2,4.4
tt3619972/,"
37
","
56
",2.5,2.4
tt3638508/,"
30
","
41
",3.1,2.8
tt3661394/,"
1,569
","
4,307
",6.6,6.5
tt3679070/,"
27
","
122
",5.0,5.2
tt3689484/,"
156
","
321
",5.8,5.1
tt3695346/,"
95
","
193
",4.0,3.8
tt3698454/,"
129
","
2,078
",5.7,6.1
tt3699702/,"
121
","
268
",5.2,5.0
tt3709718/,"
52
","
129
",3.4,2.8
tt3734580/,"
158
","
1,944
",4.7,5.0
tt3737840/,"
157
","
103
",6.6,5.0
tt3741700/,"
22,148
","
58,410
",6.2,5.8
tt3748918/,"
332
","
500
",6.1,5.7
tt3758162/,"
661
","
2,367
",4.9,4.6
tt3763748/,"
80
","
82
",4.0,3.4
tt3794354/,"
12,709
","
37,818
",6.5,6.4
tt3797888/,"
13
","
92
",3.8,4.7
tt3802574/,"
18
","
123
",4.0,4.5
tt3813094/,"
121
","
231
",3.0,2.5
tt3824648/,"
2,376
","
2,554
",7.0,6.8
tt3827540/,"
125
","
462
",3.4,3.1
tt3827958/,"
131
","
579
",5.2,5.7
